集計年,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2017,I,卸売業，小売業,60～64歳,26.9453,53.0391,376.3832
2017,I,卸売業，小売業,65～69歳,24.0103,26.6342,314.7572
2017,I,卸売業，小売業,70歳～,22.3783,18.2231,286.7626
2017,J,金融業，保険業,年齢計,36.9059,149.5176,592.3887
2017,J,金融業，保険業,～19歳,15.6385,8.2837,195.9458
2017,J,金融業，保険業,20～24歳,21.4406,43.705,300.9916
2017,J,金融業，保険業,25～29歳,25.8025,102.0421,411.6721
2017,J,金融業，保険業,30～34歳,31.853,137.486,519.7216
2017,J,金融業，保険業,35～39歳,36.839,155.0459,597.1145
2017,J,金融業，保険業,40～44歳,41.1594,179.7516,673.6641
2017,J,金融業，保険業,45～49歳,45.9372,207.0959,758.3419
2017,J,金融業，保険業,50～54歳,47.8565,212.2686,786.5464
2017,J,金融業，保険業,55～59歳,42.6441,162.6935,674.4225
2017,J,金融業，保険業,60～64歳,31.4584,84.1581,461.6588
2017,J,金融業，保険業,65～69歳,31.9465,75.1207,458.4786
2017,J,金融業，保険業,70歳～,33.3149,82.5624,482.3413
2017,K,不動産業，物品賃貸業,年齢計,32.3887,98.4909,487.1557
2017,K,不動産業，物品賃貸業,～19歳,17.4954,9.1951,219.14
2017,K,不動産業，物品賃貸業,20～24歳,22.103,29.2896,294.5253
2017,K,不動産業，物品賃貸業,25～29歳,24.8917,68.4261,367.126
2017,K,不動産業，物品賃貸業,30～34歳,29.5576,94.672,449.3628
2017,K,不動産業，物品賃貸業,35～39歳,32.6088,114.6147,505.9209
2017,K,不動産業，物品賃貸業,40～44歳,36.0461,124.3163,556.8694
2017,K,不動産業，物品賃貸業,45～49歳,38.3882,131.883,592.5409
2017,K,不動産業，物品賃貸業,50～54歳,42.8358,145.8669,659.896
2017,K,不動産業，物品賃貸業,55～59歳,40.2923,125.1108,608.6179
2017,K,不動産業，物品賃貸業,60～64歳,27.4619,53.1102,382.6533
2017,K,不動産業，物品賃貸業,65～69歳,22.8257,23.0715,296.9797
2017,K,不動産業，物品賃貸業,70歳～,24.1475,16.463,306.2336
2017,L,学術研究，専門・技術サービス業,年齢計,38.1733,130.0496,588.1291
2017,L,学術研究，専門・技術サービス業,～19歳,18.317,18.5635,238.3678
2017,L,学術研究，専門・技術サービス業,20～24歳,21.7048,37.1828,297.6404
2017,L,学術研究，専門・技術サービス業,25～29歳,26.5035,75.0466,393.0883
2017,L,学術研究，専門・技術サービス業,30～34歳,31.3776,100.3282,476.8593
2017,L,学術研究，専門・技術サービス業,35～39歳,35.7135,121.6283,550.1898
2017,L,学術研究，専門・技術サービス業,40～44歳,41.0941,149.6225,642.7512
2017,L,学術研究，専門・技術サービス業,45～49歳,44.7052,170.0108,706.4727
2017,L,学術研究，専門・技術サービス業,50～54歳,50.4992,189.9408,795.9309
2017,L,学術研究，専門・技術サービス業,55～59歳,50.6227,183.205,790.6771
2017,L,学術研究，専門・技術サービス業,60～64歳,37.0116,107.2951,551.434
2017,L,学術研究，専門・技術サービス業,65～69歳,34.0658,69.1182,477.9076
2017,L,学術研究，専門・技術サービス業,70歳～,28.0254,41.194,377.4983
2017,M,宿泊業，飲食サービス業,年齢計,24.5224,34.4036,328.6722
2017,M,宿泊業，飲食サービス業,～19歳,16.8856,5.6337,208.2607
2017,M,宿泊業，飲食サービス業,20～24歳,18.6962,16.9561,241.3101
2017,M,宿泊業，飲食サービス業,25～29歳,21.6114,30.575,289.9114
2017,M,宿泊業，飲食サービス業,30～34歳,23.8772,34.4501,320.9761
2017,M,宿泊業，飲食サービス業,35～39歳,25.9587,43.141,354.645
2017,M,宿泊業，飲食サービス業,40～44歳,27.6743,44.9003,376.9923
2017,M,宿泊業，飲食サービス業,45～49歳,28.3871,47.4219,388.0669
2017,M,宿泊業，飲食サービス業,50～54歳,28.103,45.1306,382.3663
2017,M,宿泊業，飲食サービス業,55～59歳,26.8806,36.3693,358.9361
2017,M,宿泊業，飲食サービス業,60～64歳,21.5714,17.4222,276.2792
2017,M,宿泊業，飲食サービス業,65～69歳,20.2851,8.3276,251.749
2017,M,宿泊業，飲食サービス業,70歳～,18.1919,5.8522,224.1553
2017,N,生活関連サービス業，娯楽業,年齢計,26.1091,46.3479,359.6573
2017,N,生活関連サービス業，娯楽業,～19歳,17.6604,5.9654,217.8903
2017,N,生活関連サービス業，娯楽業,20～24歳,19.7509,15.3013,252.3126
2017,N,生活関連サービス業，娯楽業,25～29歳,22.7237,31.8375,304.5221
2017,N,生活関連サービス業，娯楽業,30～34歳,25.5128,42.0036,348.1577
2017,N,生活関連サービス業，娯楽業,35～39歳,28.0717,52.8576,389.7181
2017,N,生活関連サービス業，娯楽業,40～44歳,29.0138,60.2077,408.3733
2017,N,生活関連サービス業，娯楽業,45～49歳,30.7089,72.4855,440.9927
2017,N,生活関連サービス業，娯楽業,50～54歳,30.9141,69.7528,440.7225
2017,N,生活関連サービス業，娯楽業,55～59歳,29.4906,61.6067,415.4936
2017,N,生活関連サービス業，娯楽業,60～64歳,22.006,27.0347,291.1067
2017,N,生活関連サービス業，娯楽業,65～69歳,19.2831,13.5117,244.9092
2017,N,生活関連サービス業，娯楽業,70歳～,19.6203,12.6418,248.085
2017,O,教育，学習支援業,年齢計,37.2,125.0274,571.4276
2017,O,教育，学習支援業,～19歳,16.7627,10.6285,211.7804
2017,O,教育，学習支援業,20～24歳,20.7783,36.8137,286.1538
2017,O,教育，学習支援業,25～29歳,24.4287,64.236,357.3806
2017,O,教育，学習支援業,30～34歳,29.4896,79.6374,433.5124
2017,O,教育，学習支援業,35～39歳,34.2362,106.2125,517.047
2017,O,教育，学習支援業,40～44歳,38.4977,129.9273,591.8998
2017,O,教育，学習支援業,45～49歳,41.8961,152.3034,655.0562
2017,O,教育，学習支援業,50～54歳,46.605,177.906,737.1662
2017,O,教育，学習支援業,55～59歳,49.4467,193.3789,786.7394
2017,O,教育，学習支援業,60～64歳,47.249,180.4539,747.442
2017,O,教育，学習支援業,65～69歳,46.3574,152.3374,708.6263
2017,O,教育，学習支援業,70歳～,36.6435,98.0513,537.7727
2017,P,医療，福祉,年齢計,28.1606,66.8894,404.817
2017,P,医療，福祉,～19歳,17.1621,9.2478,215.1933
2017,P,医療，福祉,20～24歳,21.2562,38.0054,293.0801
2017,P,医療，福祉,25～29歳,24.2358,57.6984,348.5283
2017,P,医療，福祉,30～34歳,26.5018,62.8719,380.8935
2017,P,医療，福祉,35～39歳,28.6981,69.5033,413.88
2017,P,医療，福祉,40～44歳,30.0711,76.3891,437.242
2017,P,医療，福祉,45～49歳,30.2897,77.5686,441.0446
2017,P,医療，福祉,50～54歳,31.436,80.6908,457.9224
2017,P,医療，福祉,55～59歳,31.4954,81.8859,459.8309
2017,P,医療，福祉,60～64歳,29.2968,60.6466,412.2078
2017,P,医療，福祉,65～69歳,30.1366,40.1783,401.8176
2017,P,医療，福祉,70歳～,43.3923,45.667,566.3744
2017,Q,複合サービス事業,年齢計,29.4582,96.0364,449.5349
2017,Q,複合サービス事業,～19歳,17.04,21.3819,225.8619
2017,Q,複合サービス事業,20～24歳,19.6475,43.9385,279.7081
2017,Q,複合サービス事業,25～29歳,22.3849,69.1186,337.7371
2017,Q,複合サービス事業,30～34歳,25.3173,79.392,383.1995
2017,Q,複合サービス事業,35～39歳,28.3348,92.1966,432.2147
2017,Q,複合サービス事業,40～44歳,32.0762,112.0836,496.9979
2017,Q,複合サービス事業,45～49歳,33.5416,117.0149,519.5145
2017,Q,複合サービス事業,50～54歳,36.328,128.5877,564.5238
2017,Q,複合サービス事業,55～59歳,36.3932,126.4002,563.1192
2017,Q,複合サービス事業,60～64歳,22.9987,41.5468,317.5313
2017,Q,複合サービス事業,65～69歳,20.7567,19.6163,268.6965
2017,Q,複合サービス事業,70歳～,20.0058,16.5663,256.6358
2017,R,サービス業（他に分類されないもの）,年齢計,25.7235,47.3675,356.05
2017,R,サービス業（他に分類されないもの）,～19歳,17.82,9.4723,223.3121
2017,R,サービス業（他に分類されないもの）,20～24歳,20.2893,20.9564,264.4276
2017,R,サービス業（他に分類されないもの）,25～29歳,22.2483,32.5077,299.4869
2017,R,サービス業（他に分類されないもの）,30～34歳,23.9488,41.9065,329.2918
2017,R,サービス業（他に分類されないもの）,35～39歳,25.9547,52.3041,363.7602
2017,R,サービス業（他に分類されないもの）,40～44歳,27.157,56.6191,382.5026
2017,R,サービス業（他に分類されないもの）,45～49歳,28.1241,57.0035,394.4926
2017,R,サービス業（他に分類されないもの）,50～54歳,29.6658,61.3879,417.3776
2017,R,サービス業（他に分類されないもの）,55～59歳,29.5128,63.2317,417.3855
2017,R,サービス業（他に分類されないもの）,60～64歳,23.7149,38.3697,322.9487
2017,R,サービス業（他に分類されないもの）,65～69歳,20.3359,16.6341,260.6646
2017,R,サービス業（他に分類されないもの）,70歳～,20.2292,8.885,251.6352
2018,C,鉱業，採石業，砂利採取業,年齢計,32.9514,112.7499,508.1666
2018,C,鉱業，採石業，砂利採取業,～19歳,19.494,39.64,273.568
2018,C,鉱業，採石業，砂利採取業,20～24歳,22.7252,58.041,330.7431
2018,C,鉱業，採石業，砂利採取業,25～29歳,26.6986,113.1525,433.5358
2018,C,鉱業，採石業，砂利採取業,30～34歳,30.2497,139.2341,502.2305
2018,C,鉱業，採石業，砂利採取業,35～39歳,33.5353,116.3229,518.746
2018,C,鉱業，採石業，砂利採取業,40～44歳,33.9921,120.1114,528.0162
2018,C,鉱業，採石業，砂利採取業,45～49歳,33.9431,118.8094,526.1269
2018,C,鉱業，採石業，砂利採取業,50～54歳,39.2826,138.9509,610.3422
2018,C,鉱業，採石業，砂利採取業,55～59歳,40.0964,151.2064,632.3627
2018,C,鉱業，採石業，砂利採取業,60～64歳,28.5425,73.5382,416.0487
2018,C,鉱業，採石業，砂利採取業,65～69歳,24.7015,38.7441,335.1624
2018,C,鉱業，採石業，砂利採取業,70歳～,23.1633,16.6917,294.6517
2018,D,建設業,年齢計,33.715,107.2312,511.8117
2018,D,建設業,～19歳,18.8048,13.4741,239.1314
2018,D,建設業,20～24歳,22.5088,43.5094,313.6156
2018,D,建設業,25～29歳,25.4113,83.1381,388.0736
2018,D,建設業,30～34歳,29.1872,99.3724,449.6187
2018,D,建設業,35～39歳,31.8897,107.525,490.2009
2018,D,建設業,40～44歳,36.2637,126.0398,561.2037
2018,D,建設業,45～49歳,39.8075,146.7606,624.4503
2018,D,建設業,50～54歳,41.4107,143.5879,640.5167
2018,D,建設業,55～59歳,41.2946,137.191,632.7262
2018,D,建設業,60～64歳,33.1914,81.5242,479.8205
2018,D,建設業,65～69歳,28.7441,37.218,382.1468
2018,D,建設業,70歳～,24.8069,24.1108,321.794
2018,E,製造業,年齢計,29.5962,104.0093,459.1632
2018,E,製造業,～19歳,17.9323,17.045,232.2323
2018,E,製造業,20～24歳,19.7875,49.5555,287.0057
2018,E,製造業,25～29歳,22.9837,72.0703,347.8751
2018,E,製造業,30～34歳,25.9966,88.9349,400.8941
2018,E,製造業,35～39歳,28.9376,104.2936,451.545
2018,E,製造業,40～44歳,31.3604,115.3674,491.692
2018,E,製造業,45～49歳,34.115,131.2884,540.6685
2018,E,製造業,50～54歳,36.7204,144.873,585.5181
2018,E,製造業,55～59歳,37.2193,144.6969,591.3279
2018,E,製造業,60～64歳,25.3164,66.4134,370.2098
2018,E,製造業,65～69歳,21.9922,29.3667,293.2729
2018,E,製造業,70歳～,20.6524,21.6989,269.5282
2018,F,電気・ガス・熱供給・水道業,年齢計,41.5361,127.6236,626.0573
2018,F,電気・ガス・熱供給・水道業,～19歳,18.139,20.0616,237.7293
2018,F,電気・ガス・熱供給・水道業,20～24歳,21.943,63.4885,326.8043
2018,F,電気・ガス・熱供給・水道業,25～29歳,26.3431,93.3247,409.4423
2018,F,電気・ガス・熱供給・水道業,30～34歳,32.3244,124.0259,511.9186
2018,F,電気・ガス・熱供給・水道業,35～39歳,37.2627,145.378,592.5309
2018,F,電気・ガス・熱供給・水道業,40～44歳,41.8002,158.9724,660.5748
2018,F,電気・ガス・熱供給・水道業,45～49歳,48.4091,168.2148,749.1245
2018,F,電気・ガス・熱供給・水道業,50～54歳,57.5811,140.6216,831.5949
2018,F,電気・ガス・熱供給・水道業,55～59歳,55.7967,130.7201,800.2801
2018,F,電気・ガス・熱供給・水道業,60～64歳,26.6993,103.9354,424.3273
2018,F,電気・ガス・熱供給・水道業,65～69歳,25.5895,51.6582,358.7321
2018,F,電気・ガス・熱供給・水道業,70歳～,25.1,58.5014,359.7014
2018,G,情報通信業,年齢計,37.8552,124.6782,578.9404
2018,G,情報通信業,～19歳,16.9989,5.8854,209.8724
2018,G,情報通信業,20～24歳,23.5742,34.8676,317.7575
2018,G,情報通信業,25～29歳,26.7401,72.2132,393.094
2018,G,情報通信業,30～34歳,31.7268,100.4691,481.1913
2018,G,情報通信業,35～39歳,36.1049,119.2419,552.5008
2018,G,情報通信業,40～44歳,41.1465,142.8164,636.574
2018,G,情報通信業,45～49歳,46.2148,166.4373,721.0154
2018,G,情報通信業,50～54歳,50.5848,193.2844,800.3021
2018,G,情報通信業,55～59歳,51.4423,188.179,805.4863
2018,G,情報通信業,60～64歳,32.2873,74.448,461.8956
2018,G,情報通信業,65～69歳,27.4583,29.7438,359.244
2018,G,情報通信業,70歳～,35.8345,25.6013,455.6148
2018,H,運輸業，郵便業,年齢計,28.0203,62.953,399.1971
2018,H,運輸業，郵便業,～19歳,17.8979,14.0211,228.7958
2018,H,運輸業，郵便業,20～24歳,21.2469,40.7504,295.7137
2018,H,運輸業，郵便業,25～29歳,23.7592,63.337,348.4478
2018,H,運輸業，郵便業,30～34歳,26.7669,69.926,391.1291
2018,H,運輸業，郵便業,35～39歳,28.6207,73.3035,416.7515
2018,H,運輸業，郵便業,40～44歳,29.8867,73.3162,431.957
2018,H,運輸業，郵便業,45～49歳,30.5219,71.1409,437.4035
2018,H,運輸業，郵便業,50～54歳,31.1207,71.6911,445.1389
2018,H,運輸業，郵便業,55～59歳,30.6218,76.2595,443.7206
2018,H,運輸業，郵便業,60～64歳,24.1246,31.0294,320.525
2018,H,運輸業，郵便業,65～69歳,22.0114,16.3406,280.4778
2018,H,運輸業，郵便業,70歳～,20.6766,9.2476,257.3669
2018,I,卸売業，小売業,年齢計,30.8205,93.3741,463.2203
2018,I,卸売業，小売業,～19歳,17.2149,8.501,215.0803
2018,I,卸売業，小売業,20～24歳,20.5251,32.921,279.2225
2018,I,卸売業，小売業,25～29歳,23.6782,64.5953,348.7338
2018,I,卸売業，小売業,30～34歳,26.868,80.256,402.6715
2018,I,卸売業，小売業,35～39歳,30.3296,91.5529,455.5077
2018,I,卸売業，小売業,40～44歳,33.1732,105.9077,503.9857
2018,I,卸売業，小売業,45～49歳,36.041,121.62,554.1118
2018,I,卸売業，小売業,50～54歳,38.2688,133.1408,592.366
2018,I,卸売業，小売業,55～59歳,37.6049,125.91,577.1685
2018,I,卸売業，小売業,60～64歳,27.0009,56.4324,380.4433
2018,I,卸売業，小売業,65～69歳,22.7107,27.0546,299.5828
2018,I,卸売業，小売業,70歳～,22.5121,24.306,294.4512
2018,J,金融業，保険業,年齢計,37.2484,148.9696,595.951
2018,J,金融業，保険業,～19歳,15.9885,12.8638,204.7257
2018,J,金融業，保険業,20～24歳,21.8047,41.1493,302.8052
2018,J,金融業，保険業,25～29歳,25.6151,96.8163,404.1974
2018,J,金融業，保険業,30～34歳,32.259,136.5766,523.6845
2018,J,金融業，保険業,35～39歳,37.7395,161.3273,614.2018
2018,J,金融業，保険業,40～44歳,41.6037,180.9572,680.2016
2018,J,金融業，保険業,45～49歳,46.6756,208.5145,768.6214
2018,J,金融業，保険業,50～54歳,49.9377,220.3788,819.6312
2018,J,金融業，保険業,55～59歳,42.5047,160.383,670.439
2018,J,金融業，保険業,60～64歳,32.2424,85.997,472.9055
2018,J,金融業，保険業,65～69歳,31.9016,83.1911,466.0107
2018,J,金融業，保険業,70歳～,33.2839,91.0738,490.4803
2018,K,不動産業，物品賃貸業,年齢計,32.9614,107.8777,503.4141
2018,K,不動産業，物品賃貸業,～19歳,17.8109,9.0485,222.7791
2018,K,不動産業，物品賃貸業,20～24歳,21.9629,38.3181,301.8734
2018,K,不動産業，物品賃貸業,25～29歳,24.737,76.2978,373.1414
2018,K,不動産業，物品賃貸業,30～34歳,28.8767,99.131,445.6519
2018,K,不動産業，物品賃貸業,35～39歳,32.8813,116.4393,511.0152
2018,K,不動産業，物品賃貸業,40～44歳,36.378,130.5561,567.0923
2018,K,不動産業，物品賃貸業,45～49歳,39.7782,145.9091,623.2473
2018,K,不動産業，物品賃貸業,50～54歳,43.8869,165.9615,692.6048
2018,K,不動産業，物品賃貸業,55～59歳,40.7427,140.3487,629.2613
2018,K,不動産業，物品賃貸業,60～64歳,29.2256,59.2793,409.9868
2018,K,不動産業，物品賃貸業,65～69歳,22.1341,27.4831,293.0924
2018,K,不動産業，物品賃貸業,70歳～,21.0074,26.1026,278.1913
2018,L,学術研究，専門・技術サービス業,年齢計,38.3935,127.3728,588.0949
2018,L,学術研究，専門・技術サービス業,～19歳,17.9695,24.3584,239.9929
2018,L,学術研究，専門・技術サービス業,20～24歳,22.9034,36.3769,311.2176
2018,L,学術研究，専門・技術サービス業,25～29歳,27.2619,76.5512,403.6945
2018,L,学術研究，専門・技術サービス業,30～34歳,32.5331,106.3994,496.7971
2018,L,学術研究，専門・技術サービス業,35～39歳,39.0467,134.8441,603.405
2018,L,学術研究，専門・技術サービス業,40～44歳,41.624,140.0915,639.58
2018,L,学術研究，専門・技術サービス業,45～49歳,44.2829,161.0053,692.3996
2018,L,学術研究，専門・技術サービス業,50～54歳,48.2641,183.8046,762.9734
2018,L,学術研究，専門・技術サービス業,55～59歳,50.6329,184.0944,791.6892
2018,L,学術研究，専門・技術サービス業,60～64歳,37.1638,97.933,543.8987
2018,L,学術研究，専門・技術サービス業,65～69歳,31.1415,51.2057,424.9039
2018,L,学術研究，専門・技術サービス業,70歳～,27.2907,36.9856,364.4745
2018,M,宿泊業，飲食サービス業,年齢計,24.7676,34.9175,332.1289
2018,M,宿泊業，飲食サービス業,～19歳,17.1066,4.8674,210.1468
2018,M,宿泊業，飲食サービス業,20～24歳,19.3935,16.7238,249.4461
2018,M,宿泊業，飲食サービス業,25～29歳,21.9623,30.0349,293.5826
2018,M,宿泊業，飲食サービス業,30～34歳,24.5397,37.3033,331.7797
2018,M,宿泊業，飲食サービス業,35～39歳,26.5973,43.291,362.4586
2018,M,宿泊業，飲食サービス業,40～44歳,27.61,45.5728,376.8929
2018,M,宿泊業，飲食サービス業,45～49歳,28.5936,46.7152,389.838
2018,M,宿泊業，飲食サービス業,50～54歳,28.4985,44.2591,386.2413
2018,M,宿泊業，飲食サービス業,55～59歳,27.0388,41.3287,365.7939
2018,M,宿泊業，飲食サービス業,60～64歳,22.7087,21.5067,294.0108
2018,M,宿泊業，飲食サービス業,65～69歳,20.6639,13.4103,261.3776
2018,M,宿泊業，飲食サービス業,70歳～,18.4474,7.247,228.6154
2018,N,生活関連サービス業，娯楽業,年齢計,26.5378,46.4094,364.8631
2018,N,生活関連サービス業，娯楽業,～19歳,17.8759,4.576,219.0873
2018,N,生活関連サービス業，娯楽業,20～24歳,20.1807,16.2759,258.444
2018,N,生活関連サービス業，娯楽業,25～29歳,22.6113,32.0975,303.4333
2018,N,生活関連サービス業，娯楽業,30～34歳,25.2118,41.1287,343.6708
2018,N,生活関連サービス業，娯楽業,35～39歳,28.671,53.1573,397.2095
2018,N,生活関連サービス業，娯楽業,40～44歳,30.5615,64.118,430.8559
2018,N,生活関連サービス業，娯楽業,45～49歳,31.8699,69.6217,452.0599
2018,N,生活関連サービス業，娯楽業,50～54歳,30.7496,68.6419,437.6367
2018,N,生活関連サービス業，娯楽業,55～59歳,29.5088,61.3638,415.4698
2018,N,生活関連サービス業，娯楽業,60～64歳,22.65,26.6332,298.4333
2018,N,生活関連サービス業，娯楽業,65～69歳,19.3641,12.7963,245.1656
2018,N,生活関連サービス業，娯楽業,70歳～,19.0635,10.7687,239.5306
2018,O,教育，学習支援業,年齢計,37.7201,128.1227,580.7636
2018,O,教育，学習支援業,～19歳,16.4184,5.7166,202.7371
2018,O,教育，学習支援業,20～24歳,20.8337,38.2095,288.2137
2018,O,教育，学習支援業,25～29歳,24.6191,63.9371,359.3662
2018,O,教育，学習支援業,30～34歳,29.6276,85.7048,441.2356
2018,O,教育，学習支援業,35～39歳,34.4351,107.3723,520.5937
2018,O,教育，学習支援業,40～44歳,39.3921,137.2213,609.9271
2018,O,教育，学習支援業,45～49歳,42.5836,156.3589,667.3623
2018,O,教育，学習支援業,50～54歳,47.1697,176.431,742.4675
2018,O,教育，学習支援業,55～59歳,49.6516,190.6701,786.4892
2018,O,教育，学習支援業,60～64歳,46.1257,173.7099,727.2186
2018,O,教育，学習支援業,65～69歳,43.4656,152.132,673.7196
2018,O,教育，学習支援業,70歳～,36.614,98.7428,538.1105
2018,P,医療，福祉,年齢計,28.2482,70.5147,409.493
2018,P,医療，福祉,～19歳,17.7095,9.477,221.9909
2018,P,医療，福祉,20～24歳,21.8842,39.2967,301.9065
2018,P,医療，福祉,25～29歳,24.5622,61.5087,356.2549
2018,P,医療，福祉,30～34歳,26.7044,65.4606,385.9138
2018,P,医療，福祉,35～39歳,28.6154,74.2675,417.6519
2018,P,医療，福祉,40～44歳,29.5336,79.4454,433.8489
2018,P,医療，福祉,45～49歳,30.6333,82.5193,450.1185
2018,P,医療，福祉,50～54歳,31.1236,84.1904,457.6732
2018,P,医療，福祉,55～59歳,32.0561,84.9292,469.6022
2018,P,医療，福祉,60～64歳,28.1502,63.3015,401.1035
2018,P,医療，福祉,65～69歳,28.6571,41.7691,385.654
2018,P,医療，福祉,70歳～,36.1195,44.307,477.7407
2018,Q,複合サービス事業,年齢計,29.7033,97.2238,453.6637
2018,Q,複合サービス事業,～19歳,17.2901,19.6596,227.1413
2018,Q,複合サービス事業,20～24歳,19.9383,46.5276,285.7869
2018,Q,複合サービス事業,25～29歳,22.4407,67.2826,336.5707
2018,Q,複合サービス事業,30～34歳,25.6391,78.1045,385.7734
2018,Q,複合サービス事業,35～39歳,28.064,92.9573,429.7251
2018,Q,複合サービス事業,40～44歳,31.8266,110.8228,492.7422
2018,Q,複合サービス事業,45～49歳,34.3112,121.6808,533.4148
2018,Q,複合サービス事業,50～54歳,36.395,130.0136,566.7534
2018,Q,複合サービス事業,55～59歳,35.9879,124.97,556.8253
2018,Q,複合サービス事業,60～64歳,23.7606,46.7744,331.9015
2018,Q,複合サービス事業,65～69歳,18.8731,17.0317,243.5084
2018,Q,複合サービス事業,70歳～,16.2238,5.4613,200.1463
2018,R,サービス業（他に分類されないもの）,年齢計,25.6697,49.6364,357.6732
2018,R,サービス業（他に分類されないもの）,～19歳,17.651,9.2013,221.0128
2018,R,サービス業（他に分類されないもの）,20～24歳,20.0884,23.2995,264.3605
2018,R,サービス業（他に分類されないもの）,25～29歳,21.7585,39.1015,300.2035
2018,R,サービス業（他に分類されないもの）,30～34歳,23.9639,45.8421,333.409
2018,R,サービス業（他に分類されないもの）,35～39歳,25.5555,52.3155,358.9816
2018,R,サービス業（他に分類されないもの）,40～44歳,27.3356,59.5483,387.5756
2018,R,サービス業（他に分類されないもの）,45～49歳,28.2151,62.7571,401.3377
2018,R,サービス業（他に分類されないもの）,50～54歳,29.5951,63.5408,418.6817
2018,R,サービス業（他に分類されないもの）,55～59歳,29.9762,65.0488,424.7634
2018,R,サービス業（他に分類されないもの）,60～64歳,23.6817,36.0638,320.2441
2018,R,サービス業（他に分類されないもの）,65～69歳,19.6617,13.2175,249.1577
2018,R,サービス業（他に分類されないもの）,70歳～,19.1006,8.1618,237.3693
2019,C,鉱業，採石業，砂利採取業,年齢計,32.3654,121.7983,510.1829
2019,C,鉱業，採石業，砂利採取業,～19歳,19.8622,31.9322,270.2789
2019,C,鉱業，採石業，砂利採取業,20～24歳,22.2225,58.2652,324.9352
2019,C,鉱業，採石業，砂利採取業,25～29歳,27.8089,104.6858,438.3932
2019,C,鉱業，採石業，砂利採取業,30～34歳,29.7455,116.2199,473.1656
2019,C,鉱業，採石業，砂利採取業,35～39歳,31.2341,120.3436,495.1533
2019,C,鉱業，採石業，砂利採取業,40～44歳,32.645,134.0816,525.8216
2019,C,鉱業，採石業，砂利採取業,45～49歳,34.5344,134.3905,548.8034
2019,C,鉱業，採石業，砂利採取業,50～54歳,37.8445,153.7668,607.9003
2019,C,鉱業，採石業，砂利採取業,55～59歳,39.2812,169.8855,641.26
2019,C,鉱業，採石業，砂利採取業,60～64歳,27.4736,77.7214,407.4043
2019,C,鉱業，採石業，砂利採取業,65～69歳,24.2632,52.9608,344.1192
2019,C,鉱業，採石業，砂利採取業,70歳～,20.8479,20.2618,270.4361
2019,D,建設業,年齢計,33.5431,112.7904,515.307
2019,D,建設業,～19歳,18.8541,8.836,235.0858
2019,D,建設業,20～24歳,22.1701,48.2518,314.2933
2019,D,建設業,25～29歳,25.5605,83.3964,390.1226
2019,D,建設業,30～34歳,29.4146,110.4351,463.4101
2019,D,建設業,35～39歳,31.7942,105.6168,487.1475
2019,D,建設業,40～44歳,34.8714,116.7922,535.2492
2019,D,建設業,45～49歳,38.4079,137.9889,598.8841
2019,D,建設業,50～54歳,40.9793,160.8649,652.6162
2019,D,建設業,55～59歳,41.4156,144.3638,641.3513
2019,D,建設業,60～64歳,34.6345,107.1922,522.8064
2019,D,建設業,65～69歳,28.4377,78.4379,419.6909
2019,D,建設業,70歳～,25.0864,34.2017,335.2388
2019,E,製造業,年齢計,29.3638,103.1572,455.5226
2019,E,製造業,～19歳,17.9552,17.162,232.624
2019,E,製造業,20～24歳,19.7839,47.0735,284.4797
2019,E,製造業,25～29歳,22.9457,71.6491,346.9971
2019,E,製造業,30～34歳,25.8585,89.4988,399.8005
2019,E,製造業,35～39歳,28.9049,104.7047,451.5638
2019,E,製造業,40～44歳,31.0965,114.5669,487.7252
2019,E,製造業,45～49歳,33.6678,128.7539,532.7671
2019,E,製造業,50～54歳,36.226,144.0089,578.7205
2019,E,製造業,55～59歳,36.2022,142.2413,576.6683
2019,E,製造業,60～64歳,25.2149,65.2789,367.8582
2019,E,製造業,65～69歳,22.5678,33.3516,304.1656
2019,E,製造業,70歳～,21.9924,22.2618,286.171
2019,F,電気・ガス・熱供給・水道業,年齢計,41.5868,101.2838,600.3256
2019,F,電気・ガス・熱供給・水道業,～19歳,17.9148,20.8281,235.8051
2019,F,電気・ガス・熱供給・水道業,20～24歳,22.1338,58.8974,324.5026
2019,F,電気・ガス・熱供給・水道業,25～29歳,28.6472,77.2389,421.0052
2019,F,電気・ガス・熱供給・水道業,30～34歳,36.5349,76.5514,514.9702
2019,F,電気・ガス・熱供給・水道業,35～39歳,41.528,89.0389,587.3752
2019,F,電気・ガス・熱供給・水道業,40～44歳,45.6324,103.9834,651.5725
2019,F,電気・ガス・熱供給・水道業,45～49歳,50.3617,116.007,720.3476
2019,F,電気・ガス・熱供給・水道業,50～54歳,54.648,135.886,791.6621
2019,F,電気・ガス・熱供給・水道業,55～59歳,51.99,151.1018,774.9821
2019,F,電気・ガス・熱供給・水道業,60～64歳,27.0126,74.2837,398.4343
2019,F,電気・ガス・熱供給・水道業,65～69歳,23.974,44.7805,332.4685
2019,F,電気・ガス・熱供給・水道業,70歳～,20.4406,19.6231,264.9106
2019,G,情報通信業,年齢計,37.9486,127.0338,582.4167
2019,G,情報通信業,～19歳,18.2625,20.0466,239.197
2019,G,情報通信業,20～24歳,22.8721,31.4118,305.8774
2019,G,情報通信業,25～29歳,26.7694,73.2312,394.4635
