集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,年齢計,38.7528,73.3072,538.3407
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,～19歳,18.0693,12.1976,229.0297
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,20～24歳,19.9117,34.8168,273.7577
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,25.8814,39.8482,350.4247
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,36.4482,39.5203,476.8986
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,40.0835,64.0477,545.0497
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,37.8445,91.0543,545.1887
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,45～49歳,49.4464,105.9482,699.3053
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,50～54歳,39.6591,118.3703,594.2794
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,55～59歳,48.4172,115.2503,696.2567
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,60～64歳,43.9356,105.2376,632.4652
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,65～69歳,40.8381,41.9079,531.9647
2010,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,70歳～,17.65,32.435,244.235
2010,L,学術研究，専門・技術サービス業,73,広告業,年齢計,38.3143,109.4244,569.1965
2010,L,学術研究，専門・技術サービス業,73,広告業,～19歳,17.24,8.5875,215.4675
2010,L,学術研究，専門・技術サービス業,73,広告業,20～24歳,22.4876,31.2632,301.1145
2010,L,学術研究，専門・技術サービス業,73,広告業,25～29歳,24.89,51.0282,349.7087
2010,L,学術研究，専門・技術サービス業,73,広告業,30～34歳,31.2244,70.9368,445.6298
2010,L,学術研究，専門・技術サービス業,73,広告業,35～39歳,36.6631,104.8571,544.8139
2010,L,学術研究，専門・技術サービス業,73,広告業,40～44歳,46.2124,157.8689,712.4177
2010,L,学術研究，専門・技術サービス業,73,広告業,45～49歳,49.0721,181.4062,770.2709
2010,L,学術研究，専門・技術サービス業,73,広告業,50～54歳,56.8521,195.0476,877.2723
2010,L,学術研究，専門・技術サービス業,73,広告業,55～59歳,53.8344,166.2994,812.3121
2010,L,学術研究，専門・技術サービス業,73,広告業,60～64歳,36.8371,66.127,508.1723
2010,L,学術研究，専門・技術サービス業,73,広告業,65～69歳,101.4597,33.5252,1251.0413
2010,L,学術研究，専門・技術サービス業,73,広告業,70歳～,14.8025,1.25,178.88
2010,M,宿泊業，飲食サービス業,75,宿泊業,年齢計,22.7103,26.6414,299.1646
2010,M,宿泊業，飲食サービス業,75,宿泊業,～19歳,15.0708,6.4131,187.2632
2010,M,宿泊業，飲食サービス業,75,宿泊業,20～24歳,17.057,17.7408,222.4249
2010,M,宿泊業，飲食サービス業,75,宿泊業,25～29歳,19.2153,21.7888,252.3729
2010,M,宿泊業，飲食サービス業,75,宿泊業,30～34歳,21.7078,25.6644,286.1582
2010,M,宿泊業，飲食サービス業,75,宿泊業,35～39歳,24.4999,33.3592,327.3584
2010,M,宿泊業，飲食サービス業,75,宿泊業,40～44歳,26.7536,40.2493,361.2921
2010,M,宿泊業，飲食サービス業,75,宿泊業,45～49歳,27.9317,40.0445,375.2244
2010,M,宿泊業，飲食サービス業,75,宿泊業,50～54歳,26.3856,31.1736,347.8007
2010,M,宿泊業，飲食サービス業,75,宿泊業,55～59歳,25.0128,26.8119,326.9659
2010,M,宿泊業，飲食サービス業,75,宿泊業,60～64歳,20.3076,13.1823,256.8734
2010,M,宿泊業，飲食サービス業,75,宿泊業,65～69歳,17.8021,5.4708,219.0957
2010,M,宿泊業，飲食サービス業,75,宿泊業,70歳～,17.3157,4.2483,212.037
2010,N,生活関連サービス業，娯楽業,80,娯楽業,年齢計,25.6959,38.2111,346.5618
2010,N,生活関連サービス業，娯楽業,80,娯楽業,～19歳,18.0869,4.1225,221.1652
2010,N,生活関連サービス業，娯楽業,80,娯楽業,20～24歳,20.2856,14.7676,258.1948
2010,N,生活関連サービス業，娯楽業,80,娯楽業,25～29歳,23.0951,29.9965,307.1377
2010,N,生活関連サービス業，娯楽業,80,娯楽業,30～34歳,27.2737,43.8505,371.1351
2010,N,生活関連サービス業，娯楽業,80,娯楽業,35～39歳,29.1492,53.5116,403.3026
2010,N,生活関連サービス業，娯楽業,80,娯楽業,40～44歳,30.7837,56.21,425.6147
2010,N,生活関連サービス業，娯楽業,80,娯楽業,45～49歳,30.0564,53.4759,414.1531
2010,N,生活関連サービス業，娯楽業,80,娯楽業,50～54歳,30.1253,58.315,419.8183
2010,N,生活関連サービス業，娯楽業,80,娯楽業,55～59歳,26.9034,40.2055,363.0462
2010,N,生活関連サービス業，娯楽業,80,娯楽業,60～64歳,21.5885,25.2584,284.3198
2010,N,生活関連サービス業，娯楽業,80,娯楽業,65～69歳,19.4204,16.2879,249.3329
2010,N,生活関連サービス業，娯楽業,80,娯楽業,70歳～,17.2457,10.6653,217.6135
2010,O,教育，学習支援業,81,学校教育,年齢計,40.6298,158.6304,646.1875
2010,O,教育，学習支援業,81,学校教育,～19歳,14.8168,11.4548,189.2564
2010,O,教育，学習支援業,81,学校教育,20～24歳,19.7098,40.1577,276.675
2010,O,教育，学習支援業,81,学校教育,25～29歳,23.9705,71.5017,359.1475
2010,O,教育，学習支援業,81,学校教育,30～34歳,30.4046,98.9035,463.7584
2010,O,教育，学習支援業,81,学校教育,35～39歳,37.1141,137.7365,583.1058
2010,O,教育，学習支援業,81,学校教育,40～44歳,42.9468,173.9342,689.2952
2010,O,教育，学習支援業,81,学校教育,45～49歳,47.6859,200.5223,772.7528
2010,O,教育，学習支援業,81,学校教育,50～54歳,51.8471,218.9706,841.1353
2010,O,教育，学習支援業,81,学校教育,55～59歳,55.4249,240.5531,905.652
2010,O,教育，学習支援業,81,学校教育,60～64歳,53.7192,231.0377,875.6682
2010,O,教育，学習支援業,81,学校教育,65～69歳,51.8842,216.8817,839.4927
2010,O,教育，学習支援業,81,学校教育,70歳～,40.848,140.0866,630.2629
2010,O,教育，学習支援業,82,その他の教育，学習支援業,年齢計,29.9232,72.7285,431.8074
2010,O,教育，学習支援業,82,その他の教育，学習支援業,～19歳,17.5378,3.6799,214.1337
2010,O,教育，学習支援業,82,その他の教育，学習支援業,20～24歳,19.5822,16.8361,251.8221
2010,O,教育，学習支援業,82,その他の教育，学習支援業,25～29歳,22.3781,42.2398,310.7768
2010,O,教育，学習支援業,82,その他の教育，学習支援業,30～34歳,26.1393,63.5536,377.2257
2010,O,教育，学習支援業,82,その他の教育，学習支援業,35～39歳,30.325,77.7064,441.6062
2010,O,教育，学習支援業,82,その他の教育，学習支援業,40～44歳,34.197,89.2014,499.5655
2010,O,教育，学習支援業,82,その他の教育，学習支援業,45～49歳,37.905,105.0836,559.9441
2010,O,教育，学習支援業,82,その他の教育，学習支援業,50～54歳,41.8337,132.6285,634.6334
2010,O,教育，学習支援業,82,その他の教育，学習支援業,55～59歳,39.3356,102.2367,574.2638
2010,O,教育，学習支援業,82,その他の教育，学習支援業,60～64歳,27.977,61.8388,397.5626
2010,O,教育，学習支援業,82,その他の教育，学習支援業,65～69歳,22.8286,25.8144,299.7571
2010,O,教育，学習支援業,82,その他の教育，学習支援業,70歳～,23.19,18.8103,297.0903
2010,P,医療，福祉,83,医療業,年齢計,30.2061,75.1375,437.6104
2010,P,医療，福祉,83,医療業,～19歳,14.952,5.0963,184.5201
2010,P,医療，福祉,83,医療業,20～24歳,21.359,39.3548,295.6632
2010,P,医療，福祉,83,医療業,25～29歳,24.7283,62.4651,359.205
2010,P,医療，福祉,83,医療業,30～34歳,27.0521,67.3795,392.0046
2010,P,医療，福祉,83,医療業,35～39歳,31.3483,76.6979,452.8778
2010,P,医療，福祉,83,医療業,40～44歳,33.4197,88.6485,489.6846
2010,P,医療，福祉,83,医療業,45～49歳,36.1997,95.8633,530.2603
2010,P,医療，福祉,83,医療業,50～54歳,35.6134,94.9334,522.2939
2010,P,医療，福祉,83,医療業,55～59歳,35.4659,94.5798,520.1706
2010,P,医療，福祉,83,医療業,60～64歳,32.9923,77.7533,473.6604
2010,P,医療，福祉,83,医療業,65～69歳,41.1756,57.7012,551.8086
2010,P,医療，福祉,83,医療業,70歳～,52.5963,43.8757,675.0307
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,年齢計,22.9852,13.7899,289.6124
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,～19歳,15.6069,2.4511,189.7344
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,20～24歳,17.464,7.5085,217.0762
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,25～29歳,21.0028,12.2002,264.2335
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,30～34歳,22.6464,13.2898,285.0462
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,35～39歳,23.4076,11.7871,292.6782
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,40～44歳,24.3435,15.4432,307.5648
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,45～49歳,24.7239,13.1526,309.8398
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,50～54歳,24.1665,15.5132,305.5112
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,55～59歳,28.1831,30.8502,369.0479
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,60～64歳,23.8571,17.8753,304.1602
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,65～69歳,18.1428,7.6841,225.3975
2010,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,70歳～,25.5484,0,306.5806
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,年齢計,23.3443,45.1767,325.3087
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,～19歳,16.1137,11.3246,204.6893
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,20～24歳,18.2264,26.4172,245.1342
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,25～29歳,21.0384,45.1024,297.5638
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,30～34歳,23.5563,51.6293,334.3044
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,35～39歳,25.7514,59.2486,368.2651
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,40～44歳,27.9297,64.2656,399.4221
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,45～49歳,27.5578,65.1638,395.8573
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,50～54歳,25.745,50.8291,359.769
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,55～59歳,23.7859,42.7868,328.2175
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,60～64歳,19.3974,24.5146,257.2832
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,65～69歳,17.837,10.7359,224.7797
2010,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,70歳～,15.7931,7.5398,197.0566
2011,E,製造業,09,食料品製造業,年齢計,22.3329,50.308,318.3025
2011,E,製造業,09,食料品製造業,～19歳,15.7235,9.2759,197.9585
2011,E,製造業,09,食料品製造業,20～24歳,16.9414,31.639,234.9354
2011,E,製造業,09,食料品製造業,25～29歳,19.552,45.9857,280.6097
2011,E,製造業,09,食料品製造業,30～34歳,21.3188,49.6964,305.5221
2011,E,製造業,09,食料品製造業,35～39歳,24.0104,59.4724,347.5969
2011,E,製造業,09,食料品製造業,40～44歳,25.7824,66.6643,376.0535
2011,E,製造業,09,食料品製造業,45～49歳,26.1016,68.602,381.8207
2011,E,製造業,09,食料品製造業,50～54歳,24.8501,58.1534,356.3545
2011,E,製造業,09,食料品製造業,55～59歳,23.7462,52.2561,337.2104
2011,E,製造業,09,食料品製造業,60～64歳,17.9605,20.5007,236.0269
2011,E,製造業,09,食料品製造業,65～69歳,15.9294,12.7315,203.8843
2011,E,製造業,09,食料品製造業,70歳～,15.0225,10.6766,190.9468
2011,E,製造業,10,飲料・たばこ・飼料製造業,年齢計,29.5087,86.3606,440.4647
2011,E,製造業,10,飲料・たばこ・飼料製造業,～19歳,16.6413,23.3784,223.0734
2011,E,製造業,10,飲料・たばこ・飼料製造業,20～24歳,19.3025,48.2101,279.8397
2011,E,製造業,10,飲料・たばこ・飼料製造業,25～29歳,21.2243,60.6215,315.3133
2011,E,製造業,10,飲料・たばこ・飼料製造業,30～34歳,24.805,67.6274,365.2875
2011,E,製造業,10,飲料・たばこ・飼料製造業,35～39歳,31.1659,88.9258,462.9161
2011,E,製造業,10,飲料・たばこ・飼料製造業,40～44歳,34.8618,99.3973,517.7387
2011,E,製造業,10,飲料・たばこ・飼料製造業,45～49歳,34.4305,117.593,530.7587
2011,E,製造業,10,飲料・たばこ・飼料製造業,50～54歳,34.0237,103.9509,512.235
2011,E,製造業,10,飲料・たばこ・飼料製造業,55～59歳,34.4929,118.1911,532.1064
2011,E,製造業,10,飲料・たばこ・飼料製造業,60～64歳,23.2541,43.0897,322.1384
2011,E,製造業,10,飲料・たばこ・飼料製造業,65～69歳,20.8135,17.3588,267.1208
2011,E,製造業,10,飲料・たばこ・飼料製造業,70歳～,23.0171,5.8938,282.0995
2011,E,製造業,11,繊維工業,年齢計,22.306,34.1911,301.8631
2011,E,製造業,11,繊維工業,～19歳,14.0377,3.7753,172.2276
2011,E,製造業,11,繊維工業,20～24歳,15.6018,17.3522,204.5742
2011,E,製造業,11,繊維工業,25～29歳,18.4049,26.2326,247.091
2011,E,製造業,11,繊維工業,30～34歳,20.5732,28.9857,275.8641
2011,E,製造業,11,繊維工業,35～39歳,23.8379,38.814,324.869
2011,E,製造業,11,繊維工業,40～44歳,24.5192,45.0262,339.2564
2011,E,製造業,11,繊維工業,45～49歳,24.467,45.4246,339.0281
2011,E,製造業,11,繊維工業,50～54歳,24.9956,42.4142,342.361
2011,E,製造業,11,繊維工業,55～59歳,25.5676,36.6766,343.4875
2011,E,製造業,11,繊維工業,60～64歳,19.2594,18.2919,249.4051
2011,E,製造業,11,繊維工業,65～69歳,19.3865,18.38,251.0179
2011,E,製造業,11,繊維工業,70歳～,16.337,21.3886,217.4331
2011,E,製造業,12,木材・木製品製造業（家具を除く）,年齢計,23.5907,41.0301,324.1191
2011,E,製造業,12,木材・木製品製造業（家具を除く）,～19歳,15.756,6.398,195.4698
2011,E,製造業,12,木材・木製品製造業（家具を除く）,20～24歳,17.2056,25.0202,231.4878
2011,E,製造業,12,木材・木製品製造業（家具を除く）,25～29歳,19.7801,33.9514,271.3128
2011,E,製造業,12,木材・木製品製造業（家具を除く）,30～34歳,22.3792,44.1424,312.6928
2011,E,製造業,12,木材・木製品製造業（家具を除く）,35～39歳,24.3193,47.0561,338.8877
2011,E,製造業,12,木材・木製品製造業（家具を除く）,40～44歳,26.0127,45.84,357.9927
2011,E,製造業,12,木材・木製品製造業（家具を除く）,45～49歳,26.4138,50.4125,367.3775
2011,E,製造業,12,木材・木製品製造業（家具を除く）,50～54歳,26.8625,49.3791,371.7289
2011,E,製造業,12,木材・木製品製造業（家具を除く）,55～59歳,26.322,44.6885,360.5531
2011,E,製造業,12,木材・木製品製造業（家具を除く）,60～64歳,21.5267,28.7857,287.1064
2011,E,製造業,12,木材・木製品製造業（家具を除く）,65～69歳,20.5657,20.957,267.7458
2011,E,製造業,12,木材・木製品製造業（家具を除く）,70歳～,19.2992,19.6503,251.2412
2011,E,製造業,13,家具・装備品製造業,年齢計,25.8124,37.3199,347.0689
2011,E,製造業,13,家具・装備品製造業,～19歳,16.7351,8.1569,208.9787
